Method,0,1,2,3,4,5,6,7,8,9,10,11,12,13
cuda_fft,54e8ad77d1f31f1bebb00d06a181ec68a5f7565c3ded849d44c81886e4fb43e7,2aabd2b2205fd3866b972faebf2796697c25eda7bd9d7b1fcb4d4e4331f757d8,b02ac3cf347423f9bce089e56c50db49d469e82865ac25c56779f9403c097f38,fb56989daabc0572da670e531328fa1c37e1ecb9287d7330e558977b774dca32,b6914d3f4dea710f27e0c18e7d3d829d630333f7812bb61a2451bc0516beb572,8bbe65b78353fe982de6178687fb439066f9372b46f5c8ccddbea9064c03491c,223895972075c4db51c1c0426c94845d33b02b20178107056a16d254dcba4b03,43a2205b5802ed4b55e51347697edf25f8ce3eef82c2c97e02b82305c4feb0dd,1608c812cca24d89c2a5409c069713ee17482d9d639addb45eaf82a46657277d,bb414f17e60412d7ddaaf5347d24cf57974298678f9f26c35282183fd5b53db0,81b9f9ebd255e37351b6de6a6e90b62eef7346c4ec69c9d27c0adf6d28800e5e,5aa27567a578d23ac0fa84f44656dc3ad34fbb8dd0f97e76468e818375be8c0c,b23acf31fa970c73d78c4db1a2fef084cac33f3166c6106bd256f5a4ea29c4c1,e4785320e1684a0b99cbee27a2fd90cce8a8be1aacbf9c6d7e945c42d79f9c2a
fftw_fft,2ae29784b11e8c13cd764d61a4516cdbd2791d64cf0f9e3190b5d573360a5e8d,d54542d0485652e27decb6f6107991d0e09630e2a7fcb5e147c2f52f7d323bdb,de606d1bf4fa412deeafde105a8f30fdeb090c073f9fe6d4614b785ea996a8a2,0faf7c72105459a1b42b5cdefc78efccae251ea73445513aefce7edf41e263c6,775ca2b8a210b1ed16e936b11707bf4f1367fcda559919b65bb860fa8c8341ed,a33b51d147efaabdda44af718c155a64551dbeaeb056c26ff501632d06b31135,45d0a1cd7a977cfba0605f73f2edf462c4fd92cb730c01f08fafbc09875fe056,1b01efa80dc22983848cf6b4c02d3b0d78f914be184a12d8ba7be19cb8d5ed07,a19bc3896a72dfab2e2d737767babc9105ca9b7201d5996ba979725b91219ac9,5b62dc6d93a56820054b96e60cf2b06e0cbc6f3b1b04793032119386684078d3,d5b6ef6ac7f4308d0ac575d417bebc6fb4dee7397ea498f0f8e1a88ee0f9531b,9483356cf82f7933d6ec708846e47412a1a89835ccf25643cfd49243aebbc48c,ad6faa55040f55a42a0e3860622d4e60b18367b247a917dd817571774ec1d0ff,ace56731bb68450dcafc93ea6cd5e1607ec632be5646c16c6efdaf19e7db4cf4
numpy_fft,784bdfff0d7b8e772ac991f87fdaf738fe7b5a2e6a036875de1f36dd1e89c46a,0d4cb3c1d6b75b922d85c51a6765c3a3d23c005d24dcde4307d1f0047fcabd3c,733267d1370238856d5e603996db176892b5c9caec08607959d83fc5ea0e59ee,67fda89f6ec4c24cb7ba5c321bd07e0102963b5a034d13e03fe9249c3a24bdac,b6b3e944e184f7f5ef373a1675b556fbf727eb7828e1c2fb1253a8ec9d1b3736,6a2df487f21dbef10f23d8b89b7e9bb1e72ff7a975c803e45775515fc7886645,179172a3b7e74a29e73a15d821e43f1bcd377b4e12bf195c71d96a21ace203f2,496faceb8dd57ed0506a7d3117ed37051feb9c768bb597f409419a63d21d3e47,92f247e6006b44187d0d7b3bb347e7951ca40c43f4b4708b672043dd08d9eaf0,5bbe57a586827df6bf62ff674c31a051bc0aba2b72be67f94d228a152c7eaa5c,5bd97ecb90d3c0eef2a62893e4bb0cda09b30aadb7dbb4d68f7799c66e0227b6,a09291dd8f34e561fa08644fbdab8cfc00dbd3c874a252aaf1be871908347666,5f7a01ddefc0ae9c28ee8471dff7636ffd75289338815299d10d8dea1012a17d,b058cd5a5273b762a2f41e64cb7b3bc1ffc0d8f3807f2358a1ca40140259ab64
numpy_pointwise,ff7a0fee4b77e0205c6bea61349e7aa5e758b4b57c985f43c022b37ec6f49077,1a0786f587a9207122ad411412b56fea01e47a9ba7950d617fc256977a98b730,6dd02bf3d5ac1eceb922ab749bd41151d8d798eda58b106394bc88169d3fcd57,2bd2ab689a52f4eed8acc51a2d5e267bc775d239bcf1ef89c4dd8ad86926bceb,ff7a0fee4b77e0205c6bea61349e7aa5e758b4b57c985f43c022b37ec6f49077,de74e6773759a074d1f96df4970a2ea7f940a571c0765f051b543b6b4c7c58f2,5e164e8e38d6b4059159edf624d74a61a7e1543dd797a2b7fba158a54fcb2195,9261a9075b3be84a8c15a81d70120696c376aa765d47bfcece73092d77f179b8,f7a4c3a284d5b31e79d6ab2439f88962311edcf1a4e6af78d98430f0fdf5a080,0b992b51e262de9fbe29071139878d1feab10089a5aed3c9bde6b484dd8e0e12,971068ec72754e56e8adc55be8c97f664b52e7b6208f8f66b18951eadec7d5cd,fed3b2ff10370f1ee55bdabfe96be0f9e7771ae97ea307e136596b7fb791d4f9,9bddbd526b1c1e553ea70ba0dc91480d49d88f96ebaf7419018ec0f99222168b,3a338039eb98bb2cc4275abf62938434ec06452b4f2d7711c01b8b1a53513f3d
